CPU,Disk,Network
1.926,0.0,60.0
1.704,0.0,68.4
1.966,3276.8,86.4
1.8319999999999999,1508150.0,60.0
1.794,1150160.0,42.0
1.83,0.0,112.8
1.7719999999999998,0.0,42.0
1.8,0.0,68.4
1.966,0.0,68.4
1.834,0.0,86.4
1.766,0.0,68.4
1.8319999999999999,0.0,42.0
1.79,0.0,112.8
2.006,0.0,68.4
1.9580000000000002,0.0,42.0
1.766,0.0,112.8
1.74,0.0,42.0
1.766,19990100.0,68.4
1.8,46622300.0,68.4
1.764,435469000.0,86.4
2.03,36456900.0,68.4
1.764,2179890.0,42.0
1.798,0.0,112.8
1.76,0.0,42.0
1.8,0.0,76.8
1.74,0.0,60.0
2.02,0.0,86.4
1.672,0.0,68.4
1.794,0.0,42.0
1.7,0.0,104.4
1.8,0.0,68.4
1.706,0.0,42.0
1.962,0.0,104.4
1.7280000000000002,0.0,42.0
1.7719999999999998,0.0,68.4
1.7,0.0,42.0
1.892,0.0,104.4
1.6059999999999999,0.0,68.4
1.9340000000000002,0.0,42.0
1.732,0.0,112.8
1.764,0.0,42.0
1.734,0.0,68.4
1.794,0.0,68.4
1.672,0.0,86.4
1.9280000000000002,0.0,68.4
1.7719999999999998,0.0,42.0
1.732,0.0,112.8
1.766,0.0,42.0
1.79,0.0,68.4
1.7719999999999998,0.0,68.4
1.9340000000000002,0.0,86.4
1.834,0.0,60.0
1.76,0.0,42.0
1.7719999999999998,0.0,112.8
1.766,0.0,150.6
1.8259999999999998,0.0,42.0
1.9380000000000002,0.0,112.8
1.7919999999999998,0.0,42.0
1.804,0.0,68.4
1.834,0.0,68.4
1.8,0.0,86.4
1.8,0.0,68.4
1.996,0.0,42.0
1.766,0.0,112.8
1.824,0.0,42.0
1.764,0.0,68.4
1.7380000000000002,0.0,68.4
1.86,0.0,94.8
1.9380000000000002,0.0,68.4
1.76,0.0,42.0
1.766,0.0,112.8
1.732,0.0,76.8
1.8659999999999999,0.0,42.0
1.6059999999999999,0.0,94.8
1.996,0.0,42.0
1.8259999999999998,0.0,68.4
1.732,0.0,13886.6
1.8659999999999999,0.0,5262340.0
1.7380000000000002,0.0,9791.6
1.764,0.0,159329.0
1.96,0.0,466407.0
1.7380000000000002,0.0,42.0
1.766,0.0,68.4
1.764,0.0,68.4
1.766,0.0,86.4
1.764,0.0,68.4
2.0,0.0,42.0
1.8,0.0,112.8
1.76,0.0,60.0
1.768,0.0,50.4
1.766,0.0,86.4
1.7719999999999998,0.0,2076.6
2.0,1282870.0,442658.0
1.734,49843400.0,26745.6
1.8259999999999998,448507000.0,13254.8
1.706,35994800.0,191149.0
1.8,2714830.0,157211.0
1.7,0.0,5265320.0
2.056,0.0,10222.4
1.74,0.0,501162.0
1.766,0.0,137906.0
1.7619999999999998,0.0,86.4
1.732,0.0,68.4
1.764,0.0,42.0
1.93,0.0,112.8
1.766,0.0,42.0
1.764,0.0,68.4
1.8259999999999998,0.0,393591.0
1.7719999999999998,0.0,26651.2
1.86,0.0,28149.8
2.0,0.0,22968.8
1.7719999999999998,0.0,6733.2
1.76,0.0,13529.2
1.766,0.0,6246.0
1.806,0.0,6300.0
1.7619999999999998,0.0,6246.0
1.94,0.0,6290.4
1.8,0.0,6316.8
1.76,0.0,6282.0
1.8659999999999999,0.0,6264.0
1.7380000000000002,0.0,6246.0
1.764,0.0,6313.2
1.964,0.0,41675.0
1.8,0.0,54466.4
1.766,0.0,26403.2
1.8,0.0,47665.0
1.766,0.0,176263.0
1.766,0.0,79453.6
1.9340000000000002,0.0,112.8
1.766,0.0,68.4
1.892,0.0,50.4
1.604,0.0,94.8
1.86,0.0,60.0
1.706,0.0,68.4
2.0580000000000003,0.0,42.0
1.8,0.0,112.8
1.8719999999999999,0.0,68.4
1.9240000000000002,0.0,42.0
1.972,0.0,112.8
1.9,0.0,42.0
2.16,0.0,60.0
1.8980000000000001,0.0,68.4
1.964,0.0,437168.0
1.932,0.0,26351.0
1.966,0.0,7042.8
2.0980000000000003,0.0,159669.0
2.1,0.0,131236.0
1.766,0.0,729.6
1.86,0.0,68.4
1.974,0.0,86.4
1.992,0.0,68.4
1.906,0.0,52.8
2.16,0.0,112.8
1.906,0.0,68.4
1.9980000000000002,0.0,42.0
1.932,0.0,112.8
2.0340000000000003,0.0,42.0
1.9980000000000002,0.0,68.4
2.224,0.0,68.4
1.7719999999999998,0.0,86.4
1.766,0.0,68.4
1.834,0.0,42.0
1.7619999999999998,0.0,112.8
1.8,0.0,42.0
1.94,0.0,68.4
1.8259999999999998,0.0,60.0
1.8319999999999999,0.0,86.4
1.7380000000000002,0.0,68.4
1.766,0.0,42.0
1.8659999999999999,0.0,104.4
1.964,0.0,68.4
1.834,0.0,61.2
1.734,0.0,112.8
1.794,0.0,42.0
1.732,0.0,68.4
1.8019999999999998,0.0,42.0
1.9280000000000002,0.0,112.8
1.764,0.0,150.6
1.67,0.0,448347.0
1.8,0.0,26580.6
1.732,0.0,23336.8
1.76,0.0,104507.0
1.874,0.0,173531.0
1.8259999999999998,0.0,30177.0
1.67,0.0,126.0
1.7280000000000002,0.0,291.6
1.892,0.0,112.8
1.7380000000000002,0.0,42.0
2.0540000000000003,0.0,68.4
1.732,0.0,68.4
1.8319999999999999,0.0,86.4
1.662,0.0,68.4
1.8719999999999999,0.0,42.0
1.732,0.0,112.8
1.996,0.0,68.4
1.768,0.0,42.0
1.76,0.0,112.8
1.7719999999999998,0.0,42.0
1.8,0.0,68.4
1.734,0.0,76.8
2.0340000000000003,0.0,86.4
1.794,0.0,68.4
1.8,0.0,42.0
1.8,0.0,112.8
1.7719999999999998,0.0,42.0
1.734,0.0,68.4
2.0340000000000003,0.0,68.4
1.86,0.0,86.4
1.806,0.0,68.4
1.768,0.0,42.0
1.834,0.0,104.4
1.766,0.0,68.4
2.03,0.0,42.0
1.96,0.0,104.4
1.6380000000000001,0.0,42.0
1.834,0.0,395780.0
1.8,0.0,42.0
1.8980000000000001,0.0,121.2
2.0340000000000003,0.0,68.4
1.828,0.0,42.0
1.8,0.0,112.8
1.84,0.0,42.0
1.8259999999999998,0.0,68.4
1.77,0.0,68.4
1.966,0.0,86.4
1.8,0.0,68.4
1.798,0.0,42.0
1.8259999999999998,0.0,112.8
1.7,36769000.0,60.0
1.806,369698000.0,50.4
2.656,97429900.0,94.8
1.764,35764600.0,60.0
1.734,26214.4,68.4
1.806,0.0,42.0
1.8259999999999998,0.0,112.8
1.706,0.0,68.4
1.932,0.0,42.0
1.766,0.0,112.8
1.76,0.0,42.0
1.7719999999999998,0.0,60.0
1.8,0.0,68.4
1.732,0.0,86.4
2.026,0.0,68.4
1.7,0.0,42.0
1.808,0.0,112.8
1.73,0.0,42.0
1.824,0.0,68.4
1.7380000000000002,0.0,50.4
2.0580000000000003,0.0,86.4
1.672,0.0,68.4
1.794,0.0,50.4
1.74,0.0,112.8
1.8,0.0,68.4
1.766,0.0,42.0
1.996,0.0,112.8
1.7280000000000002,0.0,42.0
1.834,0.0,68.4
1.7619999999999998,0.0,42.0
1.798,0.0,86.4
1.824,0.0,68.4
1.942,0.0,42.0
1.732,0.0,396196.0
1.8,0.0,42.0
1.766,0.0,68.4
1.798,0.0,68.4
1.766,0.0,86.4
1.966,0.0,68.4
1.768,0.0,42.0
1.824,0.0,121.2
1.7380000000000002,0.0,68.4
1.766,0.0,42.0
1.8,0.0,94.8
2.0,0.0,60.0
1.76,0.0,68.4
1.7719999999999998,0.0,42.0
1.8940000000000001,0.0,112.8
1.8,0.0,19358.6
1.804,0.0,4961320.0
1.994,0.0,307415.0
1.8319999999999999,0.0,9839.6
1.766,0.0,641753.0
1.764,0.0,68.4
1.764,0.0,86.4
1.798,0.0,60.0
1.932,0.0,42.0
1.8,0.0,112.8
1.732,0.0,42.0
1.8,0.0,397963.0
1.798,0.0,68.4
1.766,0.0,86.4
1.93,0.0,68.4
1.8,20049900.0,42.0
1.734,193439000.0,112.8
1.768,285601000.0,68.4
1.732,38732600.0,124.2
1.766,65536.0,112.8
1.9340000000000002,0.0,42.0
1.73,0.0,68.4
1.8,0.0,42.0
1.732,0.0,112.8
1.8319999999999999,0.0,68.4
1.732,0.0,42.0
1.964,0.0,104.4
1.766,19981100.0,50.4
1.8,51109900.0,68.4
1.734,428333000.0,68.4
1.8,36464200.0,86.4
1.758,2248700.0,68.4
2.002,0.0,42.0
1.732,0.0,112.8
1.7719999999999998,0.0,68.4
1.768,0.0,42.0
1.8259999999999998,0.0,112.8
1.734,0.0,42.0
1.976,0.0,68.4
1.7280000000000002,0.0,42.0
1.804,0.0,112.8
1.6980000000000002,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,112.8
1.874,0.0,42.0
1.73,20667600.0,68.4
1.794,194924000.0,68.4
1.706,286926000.0,86.4
1.764,36791100.0,68.4
1.766,2025880.0,42.0
2.0340000000000003,0.0,112.8
1.798,0.0,42.0
1.732,0.0,68.4
1.7919999999999998,0.0,68.4
1.764,0.0,86.4
1.774,0.0,68.4
1.93,0.0,42.0
1.766,0.0,112.8
1.734,0.0,60.0
1.76,0.0,42.0
1.7380000000000002,0.0,112.8
1.828,0.0,42.0
1.966,0.0,68.4
1.7,0.0,68.4
1.734,0.0,86.4
1.804,0.0,68.4
1.7,0.0,42.0
1.798,0.0,112.8
1.994,0.0,42.0
1.734,0.0,68.4
1.766,0.0,68.4
1.794,0.0,86.4
1.798,0.0,68.4
1.77,0.0,42.0
1.964,0.0,104.4
1.8,0.0,68.4
1.734,0.0,50.4
1.764,0.0,104.4
1.764,0.0,42.0
1.798,0.0,68.4
1.994,0.0,42.0
1.6980000000000002,0.0,112.8
1.806,0.0,68.4
1.794,0.0,42.0
1.7719999999999998,0.0,112.8
1.764,0.0,42.0
1.966,0.0,68.4
1.764,0.0,68.4
1.8980000000000001,0.0,86.4
1.966,0.0,68.4
2.026,0.0,17005.0
1.966,0.0,5223560.0
2.176,0.0,845530.0
1.992,0.0,9984.8
2.006,0.0,576505.0
1.966,0.0,60.0
2.1,0.0,68.4
1.966,0.0,42.0
2.032,0.0,112.8
1.79,0.0,68.4
1.7380000000000002,0.0,42.0
1.8259999999999998,0.0,42861.2
1.798,0.0,395.6
1.7380000000000002,0.0,5269290.0
2.0,0.0,9172.4
1.8,0.0,165651.0
1.734,0.0,486577.0
1.892,0.0,42.0
1.706,36278300.0,112.8
1.798,362708000.0,403321.0
1.966,103990000.0,68.4
1.766,35487700.0,404795.0
1.734,27033.6,86.4
1.768,0.0,68.4
1.732,0.0,42.0
1.834,0.0,112.8
1.9280000000000002,0.0,68.4
1.8,0.0,42.0
1.694,0.0,104.4
1.86,0.0,42.0
1.7,0.0,13802.8
1.864,0.0,5270160.0
1.936,0.0,162.0
1.806,0.0,176954.0
1.766,0.0,488646.0
1.8,0.0,112.8
1.79,0.0,42.0
1.7,0.0,68.4
1.942,0.0,68.4
1.8319999999999999,0.0,215903.0
1.766,0.0,201789.0
1.758,0.0,5152530.0
1.806,0.0,120594.0
1.766,0.0,9496.4
1.93,0.0,628175.0
1.7919999999999998,0.0,94.8
1.804,0.0,60.0
1.794,0.0,68.4
1.8,0.0,42.0
1.774,0.0,112.8
2.0,0.0,2006460.0
1.834,0.0,13715.2
1.8319999999999999,0.0,5233080.0
1.794,0.0,42371.2
1.806,0.0,10496.8
1.8,0.0,655321.0
1.996,0.0,86.4
1.8,0.0,68.4
1.8319999999999999,0.0,42.0
1.8,0.0,121.2
1.8940000000000001,0.0,42.0
1.806,0.0,68.4
2.066,0.0,14034.8
1.8,0.0,5273370.0
1.8319999999999999,0.0,9633.2
1.86,0.0,171097.0
1.806,0.0,487154.0
1.8,0.0,68.4
2.0340000000000003,0.0,42.0
1.79,0.0,408561.0
1.906,0.0,42.0
1.8319999999999999,0.0,68.4
1.8940000000000001,0.0,13893.4
1.804,0.0,673317.0
2.0,0.0,4602650.0
1.766,0.0,9858.8
1.828,0.0,655134.0
1.74,0.0,42.0
1.766,0.0,68.4
1.892,0.0,76.8
1.8719999999999999,0.0,94.8
1.8259999999999998,0.0,68.4
1.74,0.0,42.0
1.766,0.0,897.0
1.7619999999999998,0.0,68.4
1.9,0.0,42.0
1.906,0.0,94.8
1.8,0.0,68.4
1.8,0.0,68.4
1.798,0.0,42.0
1.734,0.0,121.2
1.8,0.0,68.4
2.0,0.0,42.0
1.766,0.0,17494.4
1.7,0.0,5275650.0
1.8259999999999998,0.0,8075.6
1.7719999999999998,0.0,174754.0
1.8659999999999999,0.0,473365.0
1.99,0.0,68.4
1.7719999999999998,0.0,42.0
1.8259999999999998,0.0,121.2
1.7,0.0,42.0
1.8659999999999999,0.0,60.0
1.766,0.0,15462.4
1.972,0.0,3612550.0
1.834,0.0,1668650.0
1.868,0.0,10143.2
1.9240000000000002,0.0,423720.0
1.794,0.0,224625.0
1.7380000000000002,0.0,42.0
2.056,0.0,103.2
1.804,0.0,42.0
1.8,0.0,68.4
1.8219999999999998,0.0,58.8
1.84,0.0,13972.0
1.8,0.0,5285150.0
2.062,0.0,8310.4
1.86,0.0,175896.0
1.806,0.0,483480.0
1.8,0.0,68.4
1.8659999999999999,0.0,60.0
1.858,0.0,86.4
2.032,0.0,68.4
1.774,0.0,42.0
1.8,0.0,112.8
1.8559999999999999,0.0,68.4
1.962,0.0,42.0
1.7380000000000002,0.0,13968.6
1.964,0.0,5284700.0
1.834,0.0,9681.2
1.7919999999999998,0.0,174907.0
1.806,0.0,478678.0
1.8,0.0,68.4
1.798,0.0,42.0
1.992,0.0,112.8
1.7719999999999998,0.0,42.0
1.734,0.0,68.4
1.798,0.0,68.4
1.8319999999999999,0.0,94.8
1.766,0.0,68.4
2.0,0.0,42.0
1.8940000000000001,0.0,121.2
1.7719999999999998,0.0,60.0
1.8319999999999999,0.0,50.4
1.798,0.0,94.8
1.834,0.0,68.4
2.0,0.0,68.4
1.892,0.0,42.0
1.704,0.0,121.2
1.8,0.0,68.4
1.8940000000000001,0.0,42.0
1.906,0.0,121.2
1.9980000000000002,0.0,50.4
1.794,0.0,68.4
1.7719999999999998,0.0,68.4
2.4,0.0,94.8
1.892,0.0,68.4
1.74,0.0,42.0
2.0,0.0,112.8
1.766,0.0,42.0
1.864,0.0,68.4
1.828,0.0,86.4
1.7719999999999998,0.0,76.8
1.798,0.0,68.4
2.026,0.0,42.0
1.7380000000000002,0.0,121.2
1.9240000000000002,0.0,68.4
1.672,0.0,42.0
1.8659999999999999,0.0,121.2
1.7919999999999998,0.0,42.0
2.032,0.0,68.4
1.74,0.0,42.0
1.834,0.0,112.8
1.766,0.0,68.4
1.892,0.0,42.0
1.706,0.0,121.2
2.0,0.0,132.6
1.766,0.0,68.4
1.8659999999999999,0.0,68.4
1.766,0.0,94.8
1.8,0.0,68.4
1.766,0.0,42.0
2.02,0.0,112.8
1.74,0.0,68.4
1.734,0.0,42.0
1.834,0.0,94.8
1.8,0.0,68.4
1.8,0.0,68.4
1.93,0.0,42.0
1.8319999999999999,0.0,121.2
1.732,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,121.2
1.806,0.0,42.0
1.93,0.0,68.4
1.83,0.0,68.4
1.756,0.0,76.8
1.864,0.0,68.4
1.7619999999999998,0.0,42.0
1.806,0.0,112.8
1.964,0.0,42.0
1.926,0.0,68.4
1.666,0.0,94.8
1.806,0.0,68.4
1.8259999999999998,0.0,68.4
1.806,0.0,42.0
1.992,0.0,121.2
1.806,0.0,68.4
1.766,0.0,42.0
1.926,0.0,121.2
1.764,0.0,42.0
1.804,0.0,68.4
2.03,0.0,42.0
1.86,0.0,103.2
1.7719999999999998,0.0,68.4
1.768,0.0,42.0
1.8659999999999999,0.0,112.8
1.766,0.0,42.0
2.0580000000000003,0.0,68.4
1.7380000000000002,0.0,68.4
1.834,0.0,86.4
1.764,0.0,68.4
1.9280000000000002,0.0,42.0
1.7719999999999998,0.0,121.2
1.99,0.0,76.8
1.806,0.0,42.0
1.8,0.0,94.8
1.76,0.0,68.4
1.864,0.0,68.4
1.73,0.0,42.0
2.066,0.0,112.8
1.77,0.0,68.4
1.8,0.0,42.0
1.766,0.0,121.2
1.834,0.0,42.0
1.766,0.0,68.4
1.93,0.0,68.4
1.766,0.0,86.4
1.766,0.0,68.4
1.766,0.0,42.0
1.766,0.0,112.8
1.794,0.0,42.0
1.902,0.0,60.0
1.766,0.0,94.8
1.706,0.0,68.4
1.766,0.0,68.4
1.8,0.0,42.0
1.766,0.0,121.2
1.9340000000000002,0.0,68.4
1.766,0.0,42.0
1.828,0.0,112.8
1.74,0.0,42.0
1.766,0.0,68.4
1.766,0.0,42.0
1.994,0.0,112.8
1.7719999999999998,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,121.2
1.7719999999999998,0.0,42.0
1.8319999999999999,0.0,68.4
1.9980000000000002,0.0,42.0
1.86,0.0,86.4
1.74,0.0,68.4
1.8,0.0,42.0
1.8,0.0,112.8
1.86,0.0,68.4
1.974,0.0,42.0
1.764,0.0,112.8
1.796,0.0,42.0
1.766,0.0,68.4
1.96,0.0,42.0
1.672,0.0,103.2
1.9580000000000002,0.0,68.4
1.794,0.0,42.0
1.7719999999999998,0.0,121.2
1.892,0.0,42.0
1.8319999999999999,0.0,68.4
1.732,0.0,76.8
2.006,0.0,86.4
1.76,0.0,68.4
1.806,0.0,42.0
1.798,0.0,112.8
1.8659999999999999,0.0,42.0
1.83,0.0,68.4
2.03,0.0,94.8
1.8659999999999999,20099900.0,68.4
1.798,46516600.0,50.4
1.7919999999999998,434555000.0,42.0
1.8319999999999999,36407700.0,103.2
1.672,2531330.0,60.0
1.994,0.0,42.0
1.7719999999999998,0.0,121.2
1.858,0.0,42.0
1.7,0.0,68.4
1.966,0.0,68.4
1.764,0.0,94.8
1.94,0.0,68.4
1.834,0.0,42.0
1.732,0.0,121.2
1.834,0.0,42.0
1.76,0.0,68.4
1.806,0.0,86.4
1.966,0.0,76.8
1.798,0.0,68.4
1.732,0.0,42.0
1.798,0.0,104.4
1.828,0.0,68.4
1.84,0.0,42.0
1.932,0.0,104.4
1.8,0.0,42.0
1.766,0.0,68.4
1.76,0.0,42.0
1.8659999999999999,0.0,121.2
1.768,0.0,150.6
1.8719999999999999,0.0,42.0
1.8,0.0,121.2
1.7280000000000002,0.0,50.4
1.7719999999999998,0.0,68.4
1.86,0.0,68.4
1.736,0.0,76.8
1.9340000000000002,0.0,68.4
1.8,0.0,42.0
1.7280000000000002,0.0,121.2
1.774,0.0,68.4
1.796,0.0,42.0
1.8319999999999999,0.0,94.8
2.024,0.0,68.4
1.7719999999999998,0.0,68.4
1.8,0.0,42.0
1.7280000000000002,0.0,112.8
1.8659999999999999,0.0,68.4
1.766,0.0,42.0
1.994,0.0,121.2
1.8980000000000001,2497740.0,42.0
1.8,1908740.0,68.4
1.8,0.0,68.4
1.806,0.0,94.8
1.8,0.0,60.0
2.066,0.0,42.0
1.8940000000000001,0.0,121.2
1.7380000000000002,0.0,42.0
1.7919999999999998,0.0,68.4
1.796,0.0,94.8
1.8659999999999999,0.0,68.4
1.906,0.0,68.4
1.734,0.0,42.0
1.7919999999999998,0.0,94.8
2.136,0.0,68.4
1.9,0.0,42.0
1.6980000000000002,0.0,121.2
1.972,0.0,14897.8
1.8,0.0,5285990.0
1.76,0.0,10156.4
1.838,0.0,175501.0
1.83,0.0,478443.0
1.834,0.0,42.0
1.9680000000000002,0.0,121.2
1.7919999999999998,0.0,42.0
1.8,0.0,68.4
1.806,0.0,68.4
1.798,0.0,94.8
1.834,0.0,68.4
1.966,0.0,42.0
1.8,0.0,112.8
1.766,3276.8,76.8
1.8619999999999999,0.0,42.0
1.9,0.0,94.8
1.706,0.0,60.0
1.966,0.0,68.4
1.8259999999999998,0.0,42.0
1.77,0.0,121.2
1.766,0.0,68.4
1.794,19660.8,42.0
1.996,14745.6,121.2
1.902,0.0,42.0
1.8319999999999999,0.0,68.4
1.796,0.0,68.4
1.736,0.0,94.8
1.794,0.0,68.4
1.804,0.0,42.0
2.0,0.0,121.2
1.766,0.0,42.0
1.864,0.0,68.4
1.8,0.0,94.8
1.834,0.0,68.4
1.76,0.0,68.4
2.004,0.0,42.0
1.766,0.0,121.2
1.8,0.0,68.4
1.8,0.0,42.0
1.8659999999999999,0.0,103.2
1.8319999999999999,0.0,42.0
2.12,0.0,60.0
1.6380000000000001,0.0,42.0
1.8,0.0,111.6
1.734,0.0,68.4
1.86,0.0,42.0
1.7719999999999998,0.0,112.8
1.994,0.0,42.0
1.7380000000000002,0.0,68.4
1.8319999999999999,0.0,60.0
1.76,0.0,86.4
1.8940000000000001,0.0,68.4
1.706,0.0,42.0
2.0,0.0,112.8
1.828,0.0,68.4
1.806,0.0,42.0
1.734,0.0,94.8
1.798,0.0,60.0
1.8259999999999998,0.0,68.4
2.004,0.0,42.0
1.838,0.0,112.8
1.766,0.0,68.4
1.8,0.0,42.0
1.8259999999999998,0.0,121.2
1.8019999999999998,0.0,42.0
1.966,0.0,68.4
1.9,0.0,50.4
1.8259999999999998,0.0,94.8
1.7380000000000002,0.0,68.4
1.834,0.0,42.0
1.834,0.0,121.2
1.96,0.0,68.4
1.828,0.0,42.0
1.8,0.0,94.8
1.828,36609200.0,68.4
1.804,375469000.0,68.4
1.8659999999999999,119416000.0,42.0
2.0,6939440.0,103.2
1.8940000000000001,27033.6,68.4
1.806,0.0,42.0
1.834,0.0,129.6
1.8,0.0,42.0
1.8259999999999998,0.0,68.4
2.0340000000000003,0.0,68.4
1.7719999999999998,0.0,94.8
1.8,0.0,68.4
1.794,0.0,42.0
1.8659999999999999,0.0,121.2
1.8,0.0,42.0
2.638,0.0,68.4
1.798,0.0,86.4
1.9280000000000002,0.0,76.8
1.7380000000000002,0.0,68.4
1.9340000000000002,0.0,42.0
1.8940000000000001,0.0,112.8
1.9380000000000002,0.0,68.4
1.734,0.0,42.0
1.828,0.0,177.0
1.764,19705000.0,60.0
1.834,45946500.0,68.4
1.8,433784000.0,42.0
2.0,36100500.0,112.8
1.632,2277380.0,68.4
1.806,0.0,42.0
1.766,0.0,121.2
1.8,0.0,42.0
1.732,0.0,68.4
2.0,0.0,68.4
1.732,0.0,94.8
1.798,0.0,68.4
1.732,0.0,42.0
1.834,0.0,121.2
1.8,0.0,68.4
1.9340000000000002,0.0,42.0
1.766,11454100.0,94.8
1.794,39601800.0,68.4
1.804,447604000.0,68.4
1.8,35781000.0,42.0
1.764,2651750.0,121.2
1.96,0.0,68.4
1.834,0.0,42.0
1.76,0.0,121.2
1.9,0.0,42.0
1.704,0.0,68.4
1.83,0.0,68.4
1.966,0.0,94.8
1.8659999999999999,0.0,68.4
1.766,0.0,42.0
1.834,0.0,121.2
1.8,0.0,42.0
1.834,0.0,60.0
1.966,0.0,86.4
1.828,0.0,76.8
1.7719999999999998,0.0,76.8
1.86,0.0,42.0
1.838,0.0,121.2
1.834,0.0,68.4
2.0,0.0,42.0
1.8319999999999999,0.0,104.4
1.794,0.0,42.0
1.7719999999999998,0.0,68.4
1.864,0.0,42.0
1.76,0.0,112.8
2.066,0.0,68.4
1.7719999999999998,0.0,42.0
1.834,0.0,86.4
2.194,0.0,42.0
1.8659999999999999,0.0,68.4
1.834,0.0,68.4
1.84,0.0,94.8
1.8619999999999999,0.0,68.4
1.736,0.0,42.0
1.794,0.0,121.2
1.8019999999999998,0.0,68.4
1.766,0.0,42.0
2.0,0.0,94.8
1.76,0.0,68.4
1.8,0.0,68.4
1.7719999999999998,0.0,42.0
1.8659999999999999,101581.0,121.2
1.794,3276.8,68.4
1.972,1191120.0,42.0
1.86,0.0,121.2
1.766,3276.8,42.0
1.736,0.0,68.4
1.89,0.0,68.4
1.8659999999999999,0.0,94.8
1.9080000000000001,0.0,68.4
1.766,0.0,42.0
1.798,0.0,121.2
1.766,0.0,42.0
1.796,0.0,60.0
1.834,0.0,94.8
1.972,0.0,68.4
1.8,0.0,68.4
1.8,0.0,42.0
1.834,0.0,121.2
1.764,0.0,68.4
1.8,0.0,42.0
1.996,0.0,121.2
1.8,0.0,50.4
1.8259999999999998,0.0,68.4
1.806,0.0,68.4
1.766,0.0,94.8
1.86,0.0,68.4
1.974,0.0,42.0
1.858,0.0,121.2
1.766,0.0,42.0
1.9,0.0,68.4
1.704,0.0,68.4
1.8259999999999998,0.0,86.4
1.942,0.0,68.4
1.8,0.0,42.0
1.8,0.0,96.0
1.89,0.0,68.4
1.798,0.0,42.0
1.706,0.0,94.8
2.0,0.0,60.0
1.8,0.0,68.4
1.8940000000000001,0.0,42.0
1.7380000000000002,0.0,121.2
1.798,0.0,68.4
1.766,0.0,42.0
1.994,0.0,121.2
1.734,0.0,42.0
1.828,0.0,68.4
1.7380000000000002,0.0,150.6
1.8659999999999999,0.0,94.8
1.734,0.0,68.4
2.0,0.0,42.0
1.8259999999999998,0.0,121.2
1.77,0.0,60.0
1.7280000000000002,0.0,50.4
1.8,0.0,94.8
1.766,0.0,68.4
2.0,0.0,68.4
1.73,0.0,42.0
1.8,0.0,121.2
1.7619999999999998,0.0,68.4
1.8719999999999999,0.0,42.0
1.76,0.0,121.2
2.006,0.0,42.0
1.828,0.0,68.4
1.8,0.0,68.4
1.768,0.0,94.8
1.926,0.0,68.4
1.798,0.0,42.0
1.906,0.0,121.2
1.8319999999999999,0.0,42.0
1.766,0.0,68.4
1.834,0.0,86.4
1.83,0.0,76.8
1.9580000000000002,0.0,68.4
1.874,0.0,42.0
1.8659999999999999,0.0,121.2
1.7619999999999998,0.0,68.4
1.83,0.0,42.0
1.834,0.0,78.0
1.8259999999999998,0.0,60.0
2.006,0.0,68.4
1.8619999999999999,0.0,42.0
1.8659999999999999,0.0,112.8
1.766,0.0,68.4
1.868,0.0,42.0
1.834,0.0,103.2
2.026,0.0,42.0
1.7719999999999998,0.0,68.4
1.766,0.0,68.4
1.794,0.0,94.8
1.838,0.0,68.4
1.8,0.0,42.0
1.994,0.0,121.2
1.702,22118.4,68.4
1.766,66355.2,42.0
1.7,0.0,94.8
1.892,0.0,68.4
1.7380000000000002,0.0,68.4
1.966,0.0,42.0
1.766,0.0,121.2
1.794,0.0,68.4
1.672,0.0,42.0
1.8259999999999998,0.0,129.6
1.7380000000000002,0.0,42.0
1.966,0.0,68.4
1.764,0.0,68.4
1.794,0.0,94.8
1.8319999999999999,0.0,60.0
1.7719999999999998,0.0,42.0
1.766,0.0,121.2
2.122,19660.8,42.0
1.706,80281.6,68.4
1.8319999999999999,0.0,94.8
1.794,0.0,68.4
1.7719999999999998,0.0,68.4
1.828,0.0,42.0
2.004,0.0,121.2
1.766,0.0,68.4
1.8940000000000001,0.0,42.0
1.732,0.0,86.4
1.838,27033.6,68.4
1.796,0.0,68.4
2.064,0.0,42.0
1.8659999999999999,0.0,112.8
1.766,0.0,68.4
1.8319999999999999,0.0,42.0
1.8,0.0,112.8
1.86,0.0,42.0
1.972,0.0,68.4
1.8259999999999998,0.0,68.4
1.8980000000000001,0.0,94.8
1.7380000000000002,0.0,68.4
1.834,0.0,42.0
1.83,0.0,121.2
2.0,0.0,68.4
1.8,0.0,42.0
1.8359999999999999,0.0,94.8
1.858,0.0,68.4
1.8659999999999999,0.0,68.4
1.838,0.0,42.0
2.06,0.0,121.2
1.798,0.0,76.8
1.7719999999999998,0.0,42.0
1.8940000000000001,0.0,121.2
1.8019999999999998,0.0,42.0
1.834,0.0,68.4
2.03,0.0,68.4
1.8659999999999999,0.0,94.8
1.8,0.0,68.4
1.86,0.0,42.0
1.8,0.0,103.2
1.7719999999999998,0.0,42.0
2.094,0.0,60.0
1.704,0.0,94.8
1.828,0.0,68.4
1.7719999999999998,0.0,68.4
1.86,0.0,42.0
1.7719999999999998,0.0,121.2
2.06,0.0,68.4
1.864,0.0,42.0
1.734,0.0,112.8
1.834,0.0,50.4
